seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr8	144678809	144678973	165	*	X41055	84948	144680074	144682485	2412	+	1100	upstream	1100	TIGD5
chr8	144679379	144679483	105	*	X41056	84948	144680074	144682485	2412	+	590	upstream	590	TIGD5
chr8	144679904	144679946	43	*	X41057	84948	144680074	144682485	2412	+	127	upstream	127	TIGD5
chr8	144679904	144679946	43	*	X41057	1936	144661867	144679845	17979	-	58	upstream	58	EEF1D
chr8	144680594	144680683	90	*	X41058	1936	144661867	144679845	17979	-	748	upstream	748	EEF1D
chr8	144681059	144681193	135	*	X41059	1936	144661867	144679845	17979	-	1213	upstream	1213	EEF1D
chr8	144691484	144691813	330	*	X41064	65263	144686083	144691784	5702	-	0	overlapStart	0	PYCR3
chr8	144692076	144692345	270	*	X41065	65263	144686083	144691784	5702	-	291	upstream	291	PYCR3
chr8	144717583	144717672	90	*	X41071	9831	144718183	144735900	17718	+	510	upstream	510	ZNF623
chr8	144798458	144798550	93	*	X41077	225689	144798507	144804633	6127	+	0	overlapStart	0	MAPK15
chr8	144815272	144815346	75	*	X41089	100128338	144816310	144828507	12198	+	963	upstream	963	NA
chr8	144815272	144815346	75	*	X41089	100616318	144815253	144815323	71	-	0	overlapStart	0	MIR4664
chr8	144815782	144816156	375	*	X41090	100128338	144816310	144828507	12198	+	153	upstream	153	NA
chr8	144815782	144816156	375	*	X41090	100616318	144815253	144815323	71	-	458	upstream	458	MIR4664
chr8	144815782	144816156	375	*	X41090	286077	144806103	144815914	9812	-	0	overlapStart	0	FAM83H
chr8	144816397	144816666	270	*	X41091	100128338	144816310	144828507	12198	+	0	inside	86	NA
chr8	144816397	144816666	270	*	X41091	100616318	144815253	144815323	71	-	1073	upstream	1073	MIR4664
chr8	144816397	144816666	270	*	X41091	286077	144806103	144815914	9812	-	482	upstream	482	FAM83H
chr8	144816922	144817176	255	*	X41092	100616318	144815253	144815323	71	-	1598	upstream	1598	MIR4664
chr8	144816922	144817176	255	*	X41092	286077	144806103	144815914	9812	-	1007	upstream	1007	FAM83H
chr8	144817525	144817674	150	*	X41093	286077	144806103	144815914	9812	-	1610	upstream	1610	FAM83H
chr8	144895697	144895801	105	*	X41108	100126338	144895127	144895212	86	-	484	upstream	484	MIR937
chr8	144896072	144896161	90	*	X41109	100126338	144895127	144895212	86	-	859	upstream	859	MIR937
chr8	144896477	144896611	135	*	X41110	100126338	144895127	144895212	86	-	1264	upstream	1264	MIR937
chr8	144897548	144897802	255	*	X41111	23513	144873090	144897549	24460	-	0	overlapStart	0	SCRIB
chr8	144898262	144898486	225	*	X41112	23513	144873090	144897549	24460	-	712	upstream	712	SCRIB
chr8	144925253	144925284	32	*	X41123	340371	144915755	144924200	8446	-	1052	upstream	1052	NRBP2
chr8	144948035	144948097	63	*	X41124	83481	144939912	144947434	7523	-	600	upstream	600	EPPK1
chr8	144948974	144949132	159	*	X41125	83481	144939912	144947434	7523	-	1539	upstream	1539	EPPK1
chr8	145020680	145020825	146	*	X41156	724031	145019359	145019447	89	-	1232	upstream	1232	MIR661
chr8	145050512	145050616	105	*	X41175	5339	144989321	145050913	61593	-	0	inside	296	PLEC
chr8	145050917	145051006	90	*	X41176	5339	144989321	145050913	61593	-	3	upstream	3	PLEC
chr8	145051394	145051498	105	*	X41177	5339	144989321	145050913	61593	-	480	upstream	480	PLEC
chr8	145051709	145051813	105	*	X41178	5339	144989321	145050913	61593	-	795	upstream	795	PLEC
chr8	145060365	145060484	120	*	X41179	84875	145051320	145060635	9316	-	0	inside	150	PARP10
chr8	145060695	145061054	360	*	X41180	84875	145051320	145060635	9316	-	59	upstream	59	PARP10
chr8	145061415	145061549	135	*	X41181	84875	145051320	145060635	9316	-	779	upstream	779	PARP10
chr8	145063322	145063441	120	*	X41182	2907	145064226	145067583	3358	+	784	upstream	784	GRINA
chr8	145064010	145064234	225	*	X41183	2907	145064226	145067583	3358	+	0	overlapStart	0	GRINA
chr8	145117464	145117538	75	*	X41190	26873	145106167	145115584	9418	-	1879	upstream	1879	OPLAH
chr8	145132251	145132370	120	*	X41194	54512	145133522	145135551	2030	+	1151	upstream	1151	EXOSC4
chr8	145149214	145149271	58	*	X41198	1537	145149942	145152428	2487	+	670	upstream	670	CYC1
chr8	145149752	145149916	165	*	X41199	1537	145149942	145152428	2487	+	25	upstream	25	CYC1
chr8	145157448	145157495	48	*	X41206	84232	145159305	145162515	3211	+	1809	upstream	1809	MAF1
chr8	145514632	145514931	300	*	X41227	3297	145515270	145538385	23116	+	338	upstream	338	HSF1
chr8	145514632	145514931	300	*	X41227	23246	145486056	145515120	29065	-	0	inside	188	BOP1
chr8	145560765	145561153	389	*	X41244	83482	145554454	145559943	5490	-	821	upstream	821	SCRT1
chr8	145580347	145580473	127	*	X41251	340393	145576886	145579269	2384	-	1077	upstream	1077	TMEM249
chr8	145580347	145580473	127	*	X41251	79581	145582217	145584948	2732	+	1743	upstream	1743	SLC52A2
chr8	145583590	145583693	104	*	X41252	26233	145579088	145583036	3949	-	553	upstream	553	FBXL6
chr8	145584359	145584493	135	*	X41253	26233	145579088	145583036	3949	-	1322	upstream	1322	FBXL6
chr8	145597795	145597899	105	*	X41255	203054	145597731	145618453	20723	+	0	inside	63	ADCK5
chr8	145641930	145642049	120	*	X41263	55630	145637798	145642273	4476	-	0	inside	223	SLC39A4
chr8	145643385	145643594	210	*	X41264	55630	145637798	145642273	4476	-	1111	upstream	1111	SLC39A4
chr8	145643640	145643749	110	*	X41265	55630	145637798	145642273	4476	-	1366	upstream	1366	SLC39A4
chr8	145643855	145643869	15	*	X41266	55630	145637798	145642273	4476	-	1581	upstream	1581	SLC39A4
chr8	145653903	145654127	225	*	X41269	51160	145649000	145653927	4928	-	0	overlapStart	0	VPS28
chr8	145654835	145654939	105	*	X41270	51160	145649000	145653927	4928	-	907	upstream	907	VPS28
chr8	145655150	145655239	90	*	X41271	51160	145649000	145653927	4928	-	1222	upstream	1222	VPS28
chr8	145669443	145669517	75	*	X41281	4796	145654163	145669812	15650	-	0	inside	294	TONSL
chr8	145690910	145691194	285	*	X41290	90990	145691738	145699499	7762	+	543	upstream	543	KIFC2
chr8	145690910	145691194	285	*	X41290	50626	145675315	145691031	15717	-	0	overlapStart	0	CYHR1
chr8	145691206	145691211	6	*	X41291	90990	145691738	145699499	7762	+	526	upstream	526	KIFC2
chr8	145691206	145691211	6	*	X41291	50626	145675315	145691031	15717	-	174	upstream	174	CYHR1
chr8	145691312	145691640	329	*	X41292	90990	145691738	145699499	7762	+	97	upstream	97	KIFC2
chr8	145691312	145691640	329	*	X41292	50626	145675315	145691031	15717	-	280	upstream	280	CYHR1
chr8	145700851	145701465	615	*	X41301	8928	145699115	145701718	2604	-	0	inside	252	FOXH1
chr8	145703096	145703305	210	*	X41302	8928	145699115	145701718	2604	-	1377	upstream	1377	FOXH1
chr8	145703671	145703745	75	*	X41303	8928	145699115	145701718	2604	-	1952	upstream	1952	FOXH1
chr8	145714091	145714308	218	*	X41306	84988	145715417	145727504	12088	+	1108	upstream	1108	PPP1R16A
chr8	145714830	145714848	19	*	X41307	84988	145715417	145727504	12088	+	568	upstream	568	PPP1R16A
chr8	145728306	145728485	180	*	X41314	2875	145729465	145732555	3091	+	979	upstream	979	GPT
chr8	145728840	145729000	161	*	X41315	2875	145729465	145732555	3091	+	464	upstream	464	GPT
chr8	145729155	145729334	180	*	X41316	2875	145729465	145732555	3091	+	130	upstream	130	GPT
chr8	145734044	145734148	105	*	X41318	113655	145734552	145736589	2038	+	403	upstream	403	MFSD3
chr8	145743788	145743847	60	*	X41320	9401	145736667	145743210	6544	-	577	upstream	577	RECQL4
chr8	145754047	145754142	96	*	X41323	441381	145747761	145752416	4656	-	1630	upstream	1630	LRRC24
chr8	145755190	145755267	78	*	X41324	414919	145751603	145754458	2856	-	731	upstream	731	C8orf82
chr8	145910692	145910901	210	*	X41331	80728	145754563	145911194	156632	-	0	inside	292	ARHGAP39
chr8	145912162	145912221	60	*	X41332	80728	145754563	145911194	156632	-	967	upstream	967	ARHGAP39
chr8	146018388	146019152	765	*	X41340	6132	146015154	146017805	2652	-	582	upstream	582	RPL8
chr8	146051832	146051981	150	*	X41343	7553	146052903	146072894	19992	+	921	upstream	921	ZNF7
chr8	146052222	146052341	120	*	X41344	7553	146052903	146072894	19992	+	561	upstream	561	ZNF7
chr8	146052469	146052708	240	*	X41345	7553	146052903	146072894	19992	+	194	upstream	194	ZNF7
chr8	146126467	146126919	453	*	X41349	28991	146065829	146126846	61018	-	0	overlapStart	0	COMMD5
chr8	146126467	146126919	453	*	X41349	58500	146102336	146126846	24511	-	0	overlapStart	0	ZNF250
chr8	146127802	146127936	135	*	X41350	28991	146065829	146126846	61018	-	955	upstream	955	COMMD5
chr8	146127802	146127936	135	*	X41350	58500	146102336	146126846	24511	-	955	upstream	955	ZNF250
chr8	146175743	146176057	315	*	X41351	7564	146155744	146176274	20531	-	0	inside	216	ZNF16
chr8	146276927	146277061	135	*	X41352	65265	146277824	146281416	3593	+	762	upstream	762	C8orf33
chr8	146277452	146277595	144	*	X41353	65265	146277824	146281416	3593	+	228	upstream	228	C8orf33
chr9	214946	214975	30	*	X41357	81704	214865	465259	250395	+	0	inside	80	DOCK8
chr9	470137	470331	195	*	X41358	23189	470294	746106	275813	+	0	overlapStart	0	KANK1
chr9	841528	841662	135	*	X41363	1761	841690	969090	127401	+	27	upstream	27	DMRT1
chr9	976676	976713	38	*	X41364	58524	976968	991732	14765	+	254	upstream	254	DMRT3
chr9	2014685	2014774	90	*	X41367	6595	2015342	2193623	178282	+	567	upstream	567	SMARCA2
chr9	2621660	2621809	150	*	X41373	7436	2621793	2654485	32693	+	0	overlapStart	0	VLDLR
chr9	2621972	2622078	107	*	X41374	7436	2621793	2654485	32693	+	0	inside	178	VLDLR
chr9	2621972	2622078	107	*	X41374	401491	2422702	2622373	199672	-	0	inside	294	VLDLR-AS1
chr9	2622154	2622198	45	*	X41375	401491	2422702	2622373	199672	-	0	inside	174	VLDLR-AS1
chr9	2622244	2622363	120	*	X41376	401491	2422702	2622373	199672	-	0	inside	9	VLDLR-AS1
chr9	3525779	3525857	79	*	X41378	5991	3224647	3525983	301337	-	0	inside	125	RFX3
chr9	3526049	3526103	55	*	X41379	5991	3224647	3525983	301337	-	65	upstream	65	RFX3
chr9	3526113	3526172	60	*	X41380	5991	3224647	3525983	301337	-	129	upstream	129	RFX3
chr9	3526307	3526411	105	*	X41381	5991	3224647	3525983	301337	-	323	upstream	323	RFX3
chr9	4666294	4666428	135	*	X41386	55064	4553386	4666674	113289	-	0	inside	245	SPATA6L
chr9	4741211	4741840	630	*	X41387	50808	4709557	4742043	32487	-	0	inside	202	AK3
chr9	5628550	5628639	90	*	X41389	57589	5629119	5776556	147438	+	479	upstream	479	RIC1
chr9	5628660	5628689	30	*	X41390	57589	5629119	5776556	147438	+	429	upstream	429	RIC1
chr9	5628969	5629118	150	*	X41391	57589	5629119	5776556	147438	+	0	upstream	0	RIC1
chr9	5629404	5629538	135	*	X41392	57589	5629119	5776556	147438	+	0	inside	284	RIC1
chr9	6006945	6007064	120	*	X41394	100616288	6007826	6007904	79	+	761	upstream	761	MIR4665
chr9	6007995	6008069	75	*	X41395	158358	5919008	6008003	88996	-	0	overlapStart	0	KIAA2026
chr9	6008416	6008535	120	*	X41396	158358	5919008	6008003	88996	-	412	upstream	412	KIAA2026
chr9	6015663	6015782	120	*	X41397	26953	6011019	6015640	4622	-	22	upstream	22	RANBP6
chr9	6412959	6413093	135	*	X41401	115426	6413151	6507051	93901	+	57	upstream	57	UHRF2
chr9	6645355	6645459	105	*	X41403	2731	6532464	6645692	113229	-	0	inside	232	GLDC
chr9	6645738	6645842	105	*	X41404	2731	6532464	6645692	113229	-	45	upstream	45	GLDC
chr9	6646248	6646367	120	*	X41405	2731	6532464	6645692	113229	-	555	upstream	555	GLDC
chr9	7799520	7799564	45	*	X41409	90871	7796491	7799799	3309	-	0	inside	234	DMAC1
chr9	7799930	7799974	45	*	X41410	90871	7796491	7799799	3309	-	130	upstream	130	DMAC1
chr9	10612727	10612891	165	*	X41413	5789	8314246	10612723	2298478	-	3	upstream	3	PTPRD
chr9	13279356	13279385	30	*	X41421	8777	13105703	13279563	173861	-	0	inside	177	MPDZ
chr9	13280119	13280238	120	*	X41422	8777	13105703	13279563	173861	-	555	upstream	555	MPDZ
chr9	13280469	13280496	28	*	X41423	8777	13105703	13279563	173861	-	905	upstream	905	MPDZ
chr9	14693113	14693232	120	*	X41436	340481	14555481	14693480	138000	-	0	inside	247	ZDHHC21
chr9	14693441	14693605	165	*	X41437	340481	14555481	14693480	138000	-	0	overlapStart	0	ZDHHC21
chr9	15307272	15307301	30	*	X41440	158219	15170842	15307358	136517	-	0	inside	56	TTC39B
chr9	15511314	15511493	180	*	X41442	11168	15464065	15511003	46939	-	310	upstream	310	PSIP1
chr9	16871460	16871549	90	*	X41448	54796	16409501	16870786	461286	-	673	upstream	673	BNC2
chr9	17134716	17134835	120	*	X41449	54875	17135038	17503917	368880	+	202	upstream	202	CNTLN
chr9	17135239	17135358	120	*	X41450	54875	17135038	17503917	368880	+	0	inside	200	CNTLN
chr9	17578748	17578777	30	*	X41451	6456	17578953	17797122	218170	+	175	upstream	175	SH3GL2
chr9	19127278	19127382	105	*	X41452	123	19115759	19127604	11846	-	0	inside	221	PLIN2
chr9	19230267	19230438	172	*	X41453	55667	19230763	19374137	143375	+	324	upstream	324	DENND4C
chr9	21031377	21031496	120	*	X41463	401494	21003623	21031635	28013	-	0	inside	138	HACD4
chr9	21335431	21335625	195	*	X41464	55958	21331018	21335429	4412	-	1	upstream	1	KLHL9
chr9	26947813	26947947	135	*	X41469	9373	26903368	26947468	44101	-	344	upstream	344	PLAA
chr9	27573421	27573570	150	*	X41476	203228	27546543	27573864	27322	-	0	inside	293	C9orf72
chr9	29212769	29212873	105	*	X41480	158038	27948084	29212998	1264915	-	0	inside	124	LINGO2
chr9	29213442	29213561	120	*	X41481	158038	27948084	29212998	1264915	-	443	upstream	443	LINGO2
chr9	32384174	32384308	135	*	X41483	48	32384601	32450832	66232	+	292	upstream	292	ACO1
chr9	32551009	32551173	165	*	X41484	100129250	32551142	32566858	15717	+	0	overlapStart	0	SMIM27
chr9	33024858	33024962	105	*	X41487	3301	33025209	33039062	13854	+	246	upstream	246	DNAJA1
chr9	33167469	33167580	112	*	X41489	2683	33110639	33167356	56718	-	112	upstream	112	B4GALT1
chr9	33264567	33264881	315	*	X41490	51510	33264877	33282067	17191	+	0	overlapStart	0	CHMP5
chr9	33264567	33264881	315	*	X41490	573	33252470	33264759	12290	-	0	overlapStart	0	BAG1
chr9	33265107	33265451	345	*	X41491	51510	33264877	33282067	17191	+	0	inside	229	CHMP5
chr9	33265107	33265451	345	*	X41491	573	33252470	33264759	12290	-	347	upstream	347	BAG1
chr9	33289046	33289165	120	*	X41492	4799	33290418	33371155	80738	+	1252	upstream	1252	NFX1
chr9	33289485	33289645	161	*	X41493	4799	33290418	33371155	80738	+	772	upstream	772	NFX1
chr9	33289691	33289915	225	*	X41494	4799	33290418	33371155	80738	+	502	upstream	502	NFX1
chr9	33447520	33447677	158	*	X41502	360	33441152	33447631	6480	-	0	overlapStart	0	AQP3
chr9	33447790	33447879	90	*	X41503	360	33441152	33447631	6480	-	158	upstream	158	AQP3
chr9	33524340	33524639	300	*	X41504	441459	33524411	33573001	48591	+	0	overlapStart	0	ANKRD18B
chr9	33750596	33750715	120	*	X41505	5646	33750464	33799229	48766	+	0	inside	131	PRSS3
chr9	33817024	33817310	287	*	X41507	54926	33817182	33920401	103220	+	0	overlapStart	0	UBE2R2
chr9	34048530	34048649	120	*	X41510	55833	33921691	34048947	127257	-	0	inside	297	UBAP2
chr9	34127076	34127195	120	*	X41511	25853	34086381	34126771	40391	-	304	upstream	304	DCAF12
chr9	34179241	34179525	285	*	X41513	51271	34179003	34252521	73519	+	0	inside	237	UBAP1
chr9	34376501	34376635	135	*	X41517	57462	34368907	34376894	7988	-	0	inside	258	MYORG
chr9	34376681	34376785	105	*	X41518	57462	34368907	34376894	7988	-	0	inside	108	MYORG
chr9	34376861	34377055	195	*	X41519	57462	34368907	34376894	7988	-	0	overlapStart	0	MYORG
chr9	34457615	34457839	225	*	X41522	27019	34458811	34520982	62172	+	971	upstream	971	DNAI1
chr9	34458348	34458512	165	*	X41523	27019	34458811	34520982	62172	+	298	upstream	298	DNAI1
chr9	34458348	34458512	165	*	X41523	203259	34398182	34458568	60387	-	0	inside	55	FAM219A
chr9	34522833	34522952	120	*	X41524	375704	34521040	34523037	1998	-	0	inside	84	ENHO
chr9	34589646	34590069	424	*	X41525	1271	34551430	34590138	38709	-	0	inside	68	CNTFR
chr9	34590325	34590429	105	*	X41526	1271	34551430	34590138	38709	-	186	upstream	186	CNTFR
chr9	34612623	34612742	120	*	X41528	138716	34610482	34612110	1629	-	512	upstream	512	RPP25L
chr9	34612958	34613002	45	*	X41529	138716	34610482	34612110	1629	-	847	upstream	847	RPP25L
chr9	34620317	34620421	105	*	X41530	11258	34613548	34620496	6949	-	0	inside	74	DCTN3
chr9	34628778	34628912	135	*	X41531	138715	34621455	34628011	6557	-	766	upstream	766	ARID3C
chr9	34629078	34629152	75	*	X41532	138715	34621455	34628011	6557	-	1066	upstream	1066	ARID3C
chr9	34957675	34957854	180	*	X41541	23349	34957521	34982541	25021	+	0	inside	153	PHF24
chr9	34988917	34989036	120	*	X41542	25822	34989638	34998430	8793	+	601	upstream	601	DNAJB5
chr9	34989892	34990182	291	*	X41543	25822	34989638	34998430	8793	+	0	inside	253	DNAJB5
chr9	35115431	35115655	225	*	X41549	80256	35104118	35115893	11776	-	0	inside	237	FAM214B
chr9	35115836	35116150	315	*	X41550	80256	35104118	35115893	11776	-	0	overlapStart	0	FAM214B
chr9	35489514	35489633	120	*	X41551	9853	35490007	35561895	71889	+	373	upstream	373	RUSC2
chr9	35490174	35490503	330	*	X41552	9853	35490007	35561895	71889	+	0	inside	166	RUSC2
chr9	35604548	35604652	105	*	X41554	7016	35605281	35610038	4758	+	628	upstream	628	TESK1
chr9	35605218	35605280	63	*	X41555	7016	35605281	35610038	4758	+	0	upstream	0	TESK1
chr9	35605343	35605372	30	*	X41556	7016	35605281	35610038	4758	+	0	inside	61	TESK1
chr9	35647064	35647243	180	*	X41559	971	35609976	35646854	36879	-	209	upstream	209	CD72
chr9	35673810	35673974	165	*	X41560	768	35673915	35681154	7240	+	0	overlapStart	0	CA9
chr9	35689974	35690089	116	*	X41561	7169	35681990	35690053	8064	-	0	overlapStart	0	TPM2
chr9	35690495	35690569	75	*	X41562	7169	35681990	35690053	8064	-	441	upstream	441	TPM2
chr9	35690581	35690760	180	*	X41563	7169	35681990	35690053	8064	-	527	upstream	527	TPM2
chr9	35691079	35691378	300	*	X41564	7169	35681990	35690053	8064	-	1025	upstream	1025	TPM2
chr9	35730314	35730571	258	*	X41565	10488	35732317	35737005	4689	+	1745	upstream	1745	CREB3
chr9	35731691	35731840	150	*	X41566	10488	35732317	35737005	4689	+	476	upstream	476	CREB3
chr9	35731931	35732140	210	*	X41567	10488	35732317	35737005	4689	+	176	upstream	176	CREB3
chr9	35731931	35732140	210	*	X41567	7094	35697334	35732392	35059	-	0	inside	251	TLN1
chr9	35747861	35747995	135	*	X41568	9827	35749277	35753264	3988	+	1281	upstream	1281	RGP1
chr9	35749472	35749615	144	*	X41569	9827	35749277	35753264	3988	+	0	inside	194	RGP1
chr9	35750402	35750476	75	*	X41570	57704	35736863	35749983	13121	-	418	upstream	418	GBA2
chr9	35828530	35828546	17	*	X41574	51754	35829222	35854844	25623	+	675	upstream	675	TMEM8B
chr9	35828530	35828546	17	*	X41574	392307	35817014	35828744	11731	-	0	inside	197	FAM221B
chr9	35829027	35829780	754	*	X41575	51754	35829222	35854844	25623	+	0	overlapStart	0	TMEM8B
chr9	35829027	35829780	754	*	X41575	392307	35817014	35828744	11731	-	282	upstream	282	FAM221B
chr9	35907620	35907694	75	*	X41577	158376	35909480	35911617	2138	+	1785	upstream	1785	SPAAR
chr9	35907890	35908009	120	*	X41578	158376	35909480	35911617	2138	+	1470	upstream	1470	SPAAR
chr9	35908109	35908213	105	*	X41579	158376	35909480	35911617	2138	+	1266	upstream	1266	SPAAR
chr9	35909375	35909449	75	*	X41580	158376	35909480	35911617	2138	+	30	upstream	30	SPAAR
chr9	35909630	35909785	156	*	X41581	158376	35909480	35911617	2138	+	0	inside	149	SPAAR
chr9	36037144	36037233	90	*	X41582	8434	36036910	36124452	87543	+	0	inside	233	RECK
chr9	36136094	36136288	195	*	X41583	152007	36136742	36163903	27162	+	453	upstream	453	GLIPR2
chr9	36190682	36190801	120	*	X41589	1211	36190853	36212059	21207	+	51	upstream	51	CLTA
chr9	36400750	36400944	195	*	X41593	152006	36336399	36401195	64797	-	0	inside	250	RNF38
chr9	36400975	36401094	120	*	X41594	152006	36336399	36401195	64797	-	0	inside	100	RNF38
chr9	36401215	36401319	105	*	X41595	152006	36336399	36401195	64797	-	19	upstream	19	RNF38
chr9	37034772	37034951	180	*	X41601	5079	36838531	37034476	195946	-	295	upstream	295	PAX5
chr9	37036394	37036483	90	*	X41602	5079	36838531	37034476	195946	-	1917	upstream	1917	PAX5
chr9	37079775	37079894	120	*	X41604	100506710	37079893	37090398	10506	+	0	overlapStart	0	EBLN3P
